bias,fit_diagnostics,fit_groups,mae,method,n,n_shots,normalized_rmse,raw_rmse,ridge_alpha,ridge_validation_rmse,seed,source,test_groups,validation_groups
7.472280979156494,"{'best_validation_normalized_rmse': 0.05859667435288429, 'best_epoch': 42, 'epochs_ran': 57, 'frozen_encoder': False, 'model_initialization_seed': 2456}","['1', '2']",9.764732360839844,transfer,281,2,0.051114596398789645,13.749826431274414,,,456,femto,['5'],['4']
15.508894920349121,"{'best_validation_normalized_rmse': 0.06883679330348969, 'best_epoch': 37, 'epochs_ran': 52, 'frozen_encoder': False, 'model_initialization_seed': 4026}","['1', '2']",16.10150146484375,transfer,281,2,0.0772386075838791,20.777185440063477,,,2026,femto,['5'],['4']
12.91589069366455,"{'best_validation_normalized_rmse': 0.07183639705181122, 'best_epoch': 44, 'epochs_ran': 59, 'frozen_encoder': False, 'model_initialization_seed': 5407}","['1', '2']",15.135029792785645,transfer,281,2,0.0746238595047848,20.07381820678711,,,3407,femto,['5'],['4']
10.685840606689453,"{'best_validation_normalized_rmse': 0.07348189502954483, 'best_epoch': 72, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 2042}","['1', '2']",11.405397415161133,frozen_encoder,281,2,0.05884402746604721,15.8290433883667,,,42,femto,['5'],['4']
10.631294250488281,"{'best_validation_normalized_rmse': 0.0680590271949768, 'best_epoch': 67, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 2123}","['1', '2']",12.213579177856445,frozen_encoder,281,2,0.06192992256476534,16.659149169921875,,,123,femto,['5'],['4']
7.3751540184021,"{'best_validation_normalized_rmse': 0.05995376408100128, 'best_epoch': 73, 'epochs_ran': 80, 'frozen_encoder': True, 'model_initialization_seed': 2456}","['1', '2']",10.041653633117676,frozen_encoder,281,2,0.05088963207259054,13.689311027526855,,,456,femto,['5'],['4']
14.376544952392578,"{'best_validation_normalized_rmse': 0.07020524889230728, 'best_epoch': 62, 'epochs_ran': 77, 'frozen_encoder': True, 'model_initialization_seed': 4026}","['1', '2']",14.972670555114746,frozen_encoder,281,2,0.06948118670722365,18.690439224243164,,,2026,femto,['5'],['4']
13.70250415802002,"{'best_validation_normalized_rmse': 0.08382471650838852, 'best_epoch': 53, 'epochs_ran': 68, 'frozen_encoder': True, 'model_initialization_seed': 5407}","['1', '2']",18.164621353149414,frozen_encoder,281,2,0.09068255796751569,24.39360809326172,,,3407,femto,['5'],['4']
6.566817283630371,"{'best_validation_normalized_rmse': 0.06007752940058708, 'best_epoch': 44, 'epochs_ran': 59, 'frozen_encoder': False, 'model_initialization_seed': 2042}","['1', '2']",13.877030372619629,scratch,281,2,0.0651381325987635,17.522157669067383,,,42,femto,['5'],['4']
13.17366886138916,"{'best_validation_normalized_rmse': 0.06810135394334793, 'best_epoch': 41, 'epochs_ran': 56, 'frozen_encoder': False, 'model_initialization_seed': 2123}","['1', '2']",17.24485206604004,scratch,281,2,0.08061711052536522,21.686002731323242,,,123,femto,['5'],['4']
8.774250984191895,"{'best_validation_normalized_rmse': 0.06507281213998795, 'best_epoch': 42, 'epochs_ran': 57, 'frozen_encoder': False, 'model_initialization_seed': 2456}","['1', '2']",12.551465034484863,scratch,281,2,0.05890532142610798,15.845531463623047,,,456,femto,['5'],['4']
10.5936861038208,"{'best_validation_normalized_rmse': 0.06537149846553802, 'best_epoch': 51, 'epochs_ran': 66, 'frozen_encoder': False, 'model_initialization_seed': 4026}","['1', '2']",12.643301963806152,scratch,281,2,0.061983441774729905,16.673545837402344,,,2026,femto,['5'],['4']
