bias,fit_diagnostics,fit_groups,mae,method,n,n_shots,normalized_rmse,outer_holdout,raw_rmse,seed,source,test_groups,validation_groups
-1.069411277770996,"{'best_validation_normalized_rmse': 0.08059010654687881, 'best_epoch': 11, 'epochs_ran': 26, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 16407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 1.8108116412204438}","['3', '4', '5']",4.051636219024658,trend_residual_scratch,281,3,0.0209588898943799,1,5.679859161376953,3407,femto,['1'],['2']
-6.6091837882995605,"{'family': 'target_only_ridge', 'alpha': 100.0, 'validation_raw_rmse': 22.80047607421875}","['3', '4', '5']",6.723455429077148,ridge,281,3,0.03278268483292133,1,8.88410758972168,,femto,['1'],['2']
-6.719385147094727,"{'family': 'causal_target_time_trend', 'degree': 1, 'trend_prior_selected_for_residual': 'ridge'}","['3', '4', '5']",6.719385147094727,trend_linear,281,3,0.02999834292929111,1,8.12955093383789,,femto,['1'],['2']
-7.482077598571777,"{'family': 'causal_target_time_trend', 'degree': 2, 'trend_prior_selected_for_residual': 'ridge'}","['3', '4', '5']",7.830777645111084,trend_quadratic,281,3,0.03326761590598694,1,9.015523910522461,,femto,['1'],['2']
-6.958364009857178,"{'family': 'causal_target_time_trend', 'degree': 1, 'trend_prior_selected_for_residual': 'ridge'}","['3', '4', '5']",6.958364009857178,trend_huber,281,3,0.0299151515608784,1,8.107006072998047,,femto,['1'],['2']
-6.6091837882995605,"{'selected_method': 'ridge', 'selection_policy': 'ridge', 'selected_beta': [0.4232200646314647, -0.06316582572304846, -0.06887298174105673, 0.0, 0.0, 0.020842848472254743, 0.007644552223114598, -0.023934024820247923, 0.012032407093692857, -0.05730500609610168, -0.03880126227516841, -0.03918997362532299, 0.018505037456348197, -0.02709766121648699, -0.020185573924026912], 'selected_diagnostics': {'family': 'causal_target_ridge_prior', 'alpha': 100.0, 'validation_raw_rmse': 22.80047607421875}, 'candidates': {'trend_linear': {'degree': 1, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 7.317138195037842, 'beta': [0.9342825624962041, -1.0398371204007146]}, 'trend_quadratic': {'degree': 2, 'selected_alpha': 0.1, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 8.002082824707031, 'beta': [0.9804019267840448, -1.27783183983913, 0.22571136091536545]}, 'trend_huber': {'degree': 1, 'selected_delta': 1.35, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 7.259235858917236, 'beta': [0.9376356984041346, -1.048910095188557]}, 'ridge': {'family': 'causal_target_ridge_prior', 'alpha': 100.0, 'validation_raw_rmse': 22.80047607421875, 'beta': [0.4232200646314647, -0.06316582572304846, -0.06887298174105673, 0.0, 0.0, 0.020842848472254743, 0.007644552223114598, -0.023934024820247923, 0.012032407093692857, -0.05730500609610168, -0.03880126227516841, -0.03918997362532299, 0.018505037456348197, -0.02709766121648699, -0.020185573924026912]}}, 'full_life_target_labels_used_for_prior': False, 'holdout_labels_used_for_prior': False}","['3', '4', '5']",6.723455429077148,trend_prior,281,3,0.03278268483292133,1,8.88410758972168,,femto,['1'],['2']
0.17898103594779968,,"['3', '4', '5']",4.058332443237305,trend_residual_transfer_ensemble,281,3,0.019279770305675775,1,5.224817752838135,,femto,['1'],['2']
0.17898103594779968,,"['3', '4', '5']",4.058332443237305,trend_residual_transfer_calibrated_ensemble,281,3,0.019279770305675775,1,5.224817752838135,,femto,['1'],['2']
15.81640625,,"['3', '4', '5']",15.81640625,trend_residual_transfer_affine_calibrated_ensemble,281,3,0.06198348154441017,1,16.797523498535156,,femto,['1'],['2']
0.17898103594779968,,"['3', '4', '5']",4.058332443237305,ridge_calibrated_transfer_ensemble,281,3,0.019279770305675775,1,5.224817752838135,,femto,['1'],['2']
2.546658992767334,,"['3', '4', '5']",5.603533744812012,trend_residual_scratch_calibrated_ensemble,281,3,0.024349696521829414,1,6.5987677574157715,,femto,['1'],['2']
16.146034240722656,,"['3', '4', '5']",16.146034240722656,trend_residual_scratch_affine_calibrated_ensemble,281,3,0.06289411031012165,1,17.04430389404297,,femto,['1'],['2']
2.546658992767334,,"['3', '4', '5']",5.603533744812012,ridge_calibrated_scratch_ensemble,281,3,0.024349696521829414,1,6.5987677574157715,,femto,['1'],['2']
2.2355456352233887,,"['3', '4', '5']",4.651542663574219,trend_residual_frozen_ensemble,281,3,0.020284448602542665,1,5.4970855712890625,,femto,['1'],['2']
2.546658992767334,,"['3', '4', '5']",5.603533744812012,trend_residual_scratch_ensemble,281,3,0.024349696521829414,1,6.5987677574157715,,femto,['1'],['2']
-6.6091837882995605,,"['3', '4', '5']",6.723455429077148,ridge_ensemble,281,3,0.03278268483292133,1,8.88410758972168,,femto,['1'],['2']
-6.719385147094727,,"['3', '4', '5']",6.719385147094727,trend_linear_ensemble,281,3,0.02999834292929111,1,8.12955093383789,,femto,['1'],['2']
-7.482077598571777,,"['3', '4', '5']",7.830777645111084,trend_quadratic_ensemble,281,3,0.03326761590598694,1,9.015523910522461,,femto,['1'],['2']
-6.958364009857178,,"['3', '4', '5']",6.958364009857178,trend_huber_ensemble,281,3,0.0299151515608784,1,8.107006072998047,,femto,['1'],['2']
-6.6091837882995605,,"['3', '4', '5']",6.723455429077148,trend_prior_ensemble,281,3,0.03278268483292133,1,8.88410758972168,,femto,['1'],['2']
15.923124313354492,"{'best_validation_normalized_rmse': 0.018139950931072235, 'best_epoch': 8, 'epochs_ran': 23, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 5.005059719085693}",['1'],15.923124313354492,trend_residual_transfer,281,1,0.06198735573921062,2,16.674598693847656,42,femto,['2'],['3']
16.192167282104492,"{'best_validation_normalized_rmse': 0.019244294613599777, 'best_epoch': 20, 'epochs_ran': 35, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 5.005059719085693}",['1'],16.192167282104492,trend_residual_transfer,281,1,0.0626934718022116,2,16.864543914794922,123,femto,['2'],['3']
1.6837358474731445,"{'best_validation_normalized_rmse': 0.025996236130595207, 'best_epoch': 3, 'epochs_ran': 16, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 5.005059719085693}",['1'],3.3884289264678955,trend_residual_transfer,281,1,0.015897761490265234,2,4.276497840881348,456,femto,['2'],['3']
12.08253002166748,"{'best_validation_normalized_rmse': 0.016328511759638786, 'best_epoch': 18, 'epochs_ran': 33, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 23026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 5.005059719085693}",['1'],12.086090087890625,trend_residual_transfer,281,1,0.0480403191094948,2,12.922845840454102,2026,femto,['2'],['3']
6.640891075134277,"{'best_validation_normalized_rmse': 0.021570317447185516, 'best_epoch': 10, 'epochs_ran': 25, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 24407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 5.005059719085693}",['1'],6.6928629875183105,trend_residual_transfer,281,1,0.030048288820401444,2,8.082989692687988,3407,femto,['2'],['3']
14.603724479675293,"{'best_validation_normalized_rmse': 0.015376856550574303, 'best_epoch': 7, 'epochs_ran': 22, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 4.278006553649902}",['1'],14.605430603027344,trend_residual_frozen,281,1,0.057251965689393225,2,15.400778770446777,42,femto,['2'],['3']
15.110281944274902,"{'best_validation_normalized_rmse': 0.01612933725118637, 'best_epoch': 16, 'epochs_ran': 31, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 4.278006553649902}",['1'],15.110281944274902,trend_residual_frozen,281,1,0.058780453905297035,2,15.811942100524902,123,femto,['2'],['3']
-0.8313726782798767,"{'best_validation_normalized_rmse': 0.02380860596895218, 'best_epoch': 1, 'epochs_ran': 16, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 4.278006553649902}",['1'],2.7649359703063965,trend_residual_frozen,281,1,0.014641053614563216,2,3.938443422317505,456,femto,['2'],['3']
11.602555274963379,"{'best_validation_normalized_rmse': 0.014769609086215496, 'best_epoch': 12, 'epochs_ran': 27, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 23026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 4.278006553649902}",['1'],11.614046096801758,trend_residual_frozen,281,1,0.04632535388478559,2,12.461520195007324,2026,femto,['2'],['3']
5.350397109985352,"{'best_validation_normalized_rmse': 0.022874925285577774, 'best_epoch': 6, 'epochs_ran': 21, 'frozen_encoder': True, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': None, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': False, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': False, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 24407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 4.278006553649902}",['1'],5.516791343688965,trend_residual_frozen,281,1,0.025751700631747903,2,6.9272074699401855,3407,femto,['2'],['3']
11.953182220458984,"{'best_validation_normalized_rmse': 0.014848640188574791, 'best_epoch': 8, 'epochs_ran': 23, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 3.4584527015686035}",['1'],12.016145706176758,trend_residual_scratch,281,1,0.04765405973980418,2,12.818942070007324,42,femto,['2'],['3']
20.83844757080078,"{'best_validation_normalized_rmse': 0.013971085660159588, 'best_epoch': 16, 'epochs_ran': 31, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 3.4584527015686035}",['1'],20.83844757080078,trend_residual_scratch,281,1,0.08009083829404696,2,21.544435501098633,123,femto,['2'],['3']
8.611493110656738,"{'best_validation_normalized_rmse': 0.01470431312918663, 'best_epoch': 2, 'epochs_ran': 17, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 21456, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 3.4584527015686035}",['1'],8.711508750915527,trend_residual_scratch,281,1,0.03636575365598317,2,9.782387733459473,456,femto,['2'],['3']
14.173583030700684,"{'best_validation_normalized_rmse': 0.013050421141088009, 'best_epoch': 12, 'epochs_ran': 27, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 23026, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 3.4584527015686035}",['1'],14.173583030700684,trend_residual_scratch,281,1,0.055770998107456365,2,15.002398490905762,2026,femto,['2'],['3']
10.09099006652832,"{'best_validation_normalized_rmse': 0.01734362728893757, 'best_epoch': 17, 'epochs_ran': 32, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 0, 'warmup_frozen_epochs': 0, 'encoder_unfreeze_epoch': 1, 'encoder_anchor_weight': 0.0, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': False, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 24407, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'reason': 'scratch_target_only_control', 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 1.0, 'blend_selection_data': 'chronological_validation_fallback', 'blend_selection_raw_rmse': 3.4584527015686035}",['1'],10.102643013000488,trend_residual_scratch,281,1,0.041377415001170786,2,11.130524635314941,3407,femto,['2'],['3']
13.4202880859375,"{'family': 'target_only_ridge', 'alpha': 10.0, 'validation_raw_rmse': 5.621731758117676}",['1'],13.42406177520752,ridge,281,1,0.05291917155666422,2,14.235257148742676,,femto,['2'],['3']
1.9706112146377563,"{'family': 'causal_target_time_trend', 'degree': 1, 'trend_prior_selected_for_residual': 'ridge'}",['1'],2.3836135864257812,trend_linear,281,1,0.011342344674035961,2,3.051090717315674,,femto,['2'],['3']
1.5783897638320923,"{'family': 'causal_target_time_trend', 'degree': 2, 'trend_prior_selected_for_residual': 'ridge'}",['1'],2.014518976211548,trend_quadratic,281,1,0.011098664046220176,2,2.9855406284332275,,femto,['2'],['3']
0.8935569524765015,"{'family': 'causal_target_time_trend', 'degree': 1, 'trend_prior_selected_for_residual': 'ridge'}",['1'],0.8935569524765015,trend_huber,281,1,0.0035215667189275467,2,0.94730144739151,,femto,['2'],['3']
13.4202880859375,"{'selected_method': 'ridge', 'selection_policy': 'ridge', 'selected_beta': [0.46063264783144714, -0.07372674509154378, -0.07793593547857128, 0.0, 0.0, 0.0, 0.005140750701028396, -0.02479195889771807, 0.008080919545316883, -0.05348424630497297, -0.03833451168330645, -0.038497228014032915, 0.027935352019022752, -0.018391453707018626, -0.02373564266095112], 'selected_diagnostics': {'family': 'causal_target_ridge_prior', 'alpha': 10.0, 'validation_raw_rmse': 5.621731758117676}, 'candidates': {'trend_linear': {'degree': 1, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 12.358724594116211, 'beta': [0.9867776121825106, -1.0750911481820367]}, 'trend_quadratic': {'degree': 2, 'selected_alpha': 0.0, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 11.855311393737793, 'beta': [1.021514937615338, -1.2517070712238072, 0.16606339933801817]}, 'trend_huber': {'degree': 1, 'selected_delta': 0.75, 'endpoint_scale_from_fit_groups': 299.0, 'validation_raw_rmse': 11.150738716125488, 'beta': [0.9999658944067962, -1.111428525453376]}, 'ridge': {'family': 'causal_target_ridge_prior', 'alpha': 10.0, 'validation_raw_rmse': 5.621731758117676, 'beta': [0.46063264783144714, -0.07372674509154378, -0.07793593547857128, 0.0, 0.0, 0.0, 0.005140750701028396, -0.02479195889771807, 0.008080919545316883, -0.05348424630497297, -0.03833451168330645, -0.038497228014032915, 0.027935352019022752, -0.018391453707018626, -0.02373564266095112]}}, 'full_life_target_labels_used_for_prior': False, 'holdout_labels_used_for_prior': False}",['1'],13.42406177520752,trend_prior,281,1,0.05291917155666422,2,14.235257148742676,,femto,['2'],['3']
10.50448989868164,,['1'],10.529767990112305,trend_residual_transfer_ensemble,281,1,0.04225194143983068,2,11.365772247314453,,femto,['2'],['3']
10.50448989868164,,['1'],10.529767990112305,trend_residual_transfer_calibrated_ensemble,281,1,0.04225194143983068,2,11.365772247314453,,femto,['2'],['3']
7.254312515258789,,['1'],7.727617263793945,trend_residual_transfer_affine_calibrated_ensemble,281,1,0.03163219650438727,2,8.509060859680176,,femto,['2'],['3']
10.50448989868164,,['1'],10.529767990112305,ridge_calibrated_transfer_ensemble,281,1,0.04225194143983068,2,11.365772247314453,,femto,['2'],['3']
13.133539199829102,,['1'],13.135738372802734,trend_residual_scratch_calibrated_ensemble,281,1,0.05189409575054637,2,13.959511756896973,,femto,['2'],['3']
12.364559173583984,,['1'],12.383370399475098,trend_residual_scratch_affine_calibrated_ensemble,281,1,0.04903316143276966,2,13.189920425415039,,femto,['2'],['3']
13.133539199829102,,['1'],13.135738372802734,ridge_calibrated_scratch_ensemble,281,1,0.05189409575054637,2,13.959511756896973,,femto,['2'],['3']
9.167116165161133,,['1'],9.232322692871094,trend_residual_frozen_ensemble,281,1,0.037455069531295376,2,10.075413703918457,,femto,['2'],['3']
13.133539199829102,,['1'],13.135738372802734,trend_residual_scratch_ensemble,281,1,0.05189409575054637,2,13.959511756896973,,femto,['2'],['3']
13.4202880859375,,['1'],13.42406177520752,ridge_ensemble,281,1,0.05291917155666422,2,14.235257148742676,,femto,['2'],['3']
1.9706112146377563,,['1'],2.3836135864257812,trend_linear_ensemble,281,1,0.011342344674035961,2,3.051090717315674,,femto,['2'],['3']
1.5783897638320923,,['1'],2.014518976211548,trend_quadratic_ensemble,281,1,0.011098664046220176,2,2.9855406284332275,,femto,['2'],['3']
0.8935569524765015,,['1'],0.8935569524765015,trend_huber_ensemble,281,1,0.0035215667189275467,2,0.94730144739151,,femto,['2'],['3']
13.4202880859375,,['1'],13.42406177520752,trend_prior_ensemble,281,1,0.05291917155666422,2,14.235257148742676,,femto,['2'],['3']
-3.519380807876587,"{'best_validation_normalized_rmse': 0.015363618731498718, 'best_epoch': 15, 'epochs_ran': 30, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 22042, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 1.0796539185329208}","['1', '4']",3.519380807876587,trend_residual_transfer,281,2,0.013936765079568673,2,3.7768633365631104,42,femto,['2'],['3']
-3.519380807876587,"{'best_validation_normalized_rmse': 0.014511615969240665, 'best_epoch': 13, 'epochs_ran': 28, 'frozen_encoder': False, 'requested_warmup_frozen_epochs': 2, 'warmup_frozen_epochs': 2, 'encoder_unfreeze_epoch': 3, 'encoder_anchor_weight': 0.02, 'encoder_was_unfrozen': True, 'require_unfrozen_checkpoint': True, 'best_checkpoint_after_encoder_unfreeze': True, 'residual_target': True, 'bounded_residual_range': [-0.5, 0.5], 'training_seed': 22123, 'trend_prior_method': 'ridge', 'raw_model_validation_available': True, 'target_adapter_alignment': {'enabled': False, 'steps': 0, 'source_samples': 0, 'target_fit_samples': 0, 'target_labels_used': False, 'validation_or_holdout_used': False}, 'residual_blend_selection_unit': 'seed_ensemble', 'residual_blend_weight': 0.0, 'blend_selection_data': 'fit_only_inner_group_loo', 'blend_selection_raw_rmse': 1.0796539185329208}","['1', '4']",3.519380807876587,trend_residual_transfer,281,2,0.013936765079568673,2,3.7768633365631104,123,femto,['2'],['3']
